Country,Country code,year,category,category2,revenue
브라질,BRA,2017,미디어 및 비디오,비게임,301.05
브라질,BRA,2018,미디어 및 비디오,비게임,249.23
브라질,BRA,2014,,비게임,116.87
브라질,BRA,2015,이벤트,비게임,65.35
브라질,BRA,2019,미디어 및 비디오,비게임,52.28
브라질,BRA,2015,,비게임,31.56
브라질,BRA,2014,이벤트,비게임,1.33
브라질,BRA,2022,스티커,비게임,0
캐나다,CAN,2024,엔터테인먼트,비게임,338402774.6
캐나다,CAN,2022,엔터테인먼트,비게임,291552256.2
캐나다,CAN,2023,엔터테인먼트,비게임,279160099.9
캐나다,CAN,2021,엔터테인먼트,비게임,221779810.1
캐나다,CAN,2024,사진 및 비디오,비게임,186689810.7
캐나다,CAN,2024,생산성,비게임,156772015.8
캐나다,CAN,2024,건강 및 피트니스,비게임,143781466.6
캐나다,CAN,2023,사진 및 비디오,비게임,140779078.5
캐나다,CAN,2020,엔터테인먼트,비게임,136061402.1
캐나다,CAN,2023,라이프스타일,비게임,131339047.1
캐나다,CAN,2022,라이프스타일,비게임,128637351.5
캐나다,CAN,2023,건강 및 피트니스,비게임,124774467.3
캐나다,CAN,2024,라이프스타일,비게임,123961751.4
캐나다,CAN,2022,건강 및 피트니스,비게임,119356096.4
캐나다,CAN,2023,생산성,비게임,117751391.7
캐나다,CAN,2021,건강 및 피트니스,비게임,109509768.2
캐나다,CAN,2024,교육,비게임,100932189.9
캐나다,CAN,2021,라이프스타일,비게임,100732143.8
캐나다,CAN,2022,사진 및 비디오,비게임,96648253.23
캐나다,CAN,2021,사진 및 비디오,비게임,92309399.09
캐나다,CAN,2022,생산성,비게임,91446347.88
캐나다,CAN,2023,교육,비게임,89980612.85
캐나다,CAN,2024,스포츠,비게임,84793770.28
캐나다,CAN,2021,생산성,비게임,83969532.83
캐나다,CAN,2020,건강 및 피트니스,비게임,80783789.76
캐나다,CAN,2022,교육,비게임,77208335.87
캐나다,CAN,2019,엔터테인먼트,비게임,75320723.57
캐나다,CAN,2023,스포츠,비게임,73650447.33
캐나다,CAN,2020,라이프스타일,비게임,70948233.16
캐나다,CAN,2021,교육,비게임,70886422.33
캐나다,CAN,2024,소셜 네트워킹,비게임,70480966.66
캐나다,CAN,2020,사진 및 비디오,비게임,65464594.95
캐나다,CAN,2021,소셜 네트워킹,비게임,63718751.81
캐나다,CAN,2023,소셜 네트워킹,비게임,62528693.7
캐나다,CAN,2022,소셜 네트워킹,비게임,61258784.13
캐나다,CAN,2022,스포츠,비게임,59040452.22
캐나다,CAN,2020,생산성,비게임,56737526
캐나다,CAN,2024,비즈니스,비게임,56593812.34
캐나다,CAN,2019,라이프스타일,비게임,56385267.4
캐나다,CAN,2024,소셜,비게임,55733105.01
캐나다,CAN,2020,소셜 네트워킹,비게임,55209166.37
캐나다,CAN,2020,교육,비게임,53177837.2
캐나다,CAN,2019,건강 및 피트니스,비게임,51140065.95
캐나다,CAN,2021,스포츠,비게임,49613924.34
캐나다,CAN,2018,엔터테인먼트,비게임,48516997.59
캐나다,CAN,2023,비즈니스,비게임,47115652.25
캐나다,CAN,2018,라이프스타일,비게임,46463153.06
캐나다,CAN,2024,데이트,비게임,43267000.94
캐나다,CAN,2023,소셜,비게임,42139579.24
캐나다,CAN,2024,도서,비게임,39956740.33
캐나다,CAN,2022,소셜,비게임,39867789.97
캐나다,CAN,2024,음악,비게임,39791139.04
캐나다,CAN,2023,음악,비게임,38644773.46
캐나다,CAN,2019,생산성,비게임,37855820.98
캐나다,CAN,2022,비즈니스,비게임,37818277.16
캐나다,CAN,2019,사진 및 비디오,비게임,36892546.19
캐나다,CAN,2023,데이트,비게임,36751508.5
캐나다,CAN,2023,도서,비게임,35236070.94
캐나다,CAN,2018,건강 및 피트니스,비게임,34942570.65
캐나다,CAN,2022,음악,비게임,34317029.89
캐나다,CAN,2019,소셜 네트워킹,비게임,33574721.48
캐나다,CAN,2024,유틸리티,비게임,33231124.69
캐나다,CAN,2021,비즈니스,비게임,31298150.84
캐나다,CAN,2019,교육,비게임,30086852.67
캐나다,CAN,2021,음악,비게임,29804649.52
캐나다,CAN,2018,소셜 네트워킹,비게임,29369643.75
캐나다,CAN,2022,데이트,비게임,28956792.89
캐나다,CAN,2022,도서,비게임,28696037.24
캐나다,CAN,2021,소셜,비게임,27948464.75
캐나다,CAN,2017,엔터테인먼트,비게임,26975275.11
캐나다,CAN,2020,스포츠,비게임,25763040.65
캐나다,CAN,2023,유틸리티,비게임,25682199.74
캐나다,CAN,2021,데이트,비게임,25431487.66
캐나다,CAN,2018,생산성,비게임,25378373.59
캐나다,CAN,2017,라이프스타일,비게임,25247331.4
캐나다,CAN,2017,소셜 네트워킹,비게임,25009729.28
캐나다,CAN,2020,음악,비게임,23436036.4
캐나다,CAN,2024,음악 및 오디오,비게임,23324140.46
캐나다,CAN,2020,비즈니스,비게임,22704122.31
캐나다,CAN,2019,음악,비게임,22595469.04
캐나다,CAN,2018,교육,비게임,22440453.14
캐나다,CAN,2019,데이트,비게임,21286486.62
캐나다,CAN,2021,도서,비게임,20445131.8
캐나다,CAN,2019,스포츠,비게임,20083725.24
캐나다,CAN,2017,건강 및 피트니스,비게임,19766061.34
캐나다,CAN,2020,소셜,비게임,19610204.29
캐나다,CAN,2022,유틸리티,비게임,19604024.46
캐나다,CAN,2016,소셜 네트워킹,비게임,19322048.59
캐나다,CAN,2021,유틸리티,비게임,18351772.05
캐나다,CAN,2020,데이트,비게임,17985585.02
캐나다,CAN,2018,음악,비게임,17606978.7
캐나다,CAN,2024,도서 및 참고자료,비게임,17287040.91
캐나다,CAN,2023,도서 및 참고자료,비게임,16674043.59
캐나다,CAN,2018,사진 및 비디오,비게임,16647290.65
캐나다,CAN,2024,금융,비게임,16440045.33
캐나다,CAN,2016,엔터테인먼트,비게임,16370356.4
캐나다,CAN,2019,비즈니스,비게임,16270128.73
캐나다,CAN,2017,생산성,비게임,16083333.97
캐나다,CAN,2018,데이트,비게임,15797847.77
캐나다,CAN,2016,음악,비게임,15526423.73
캐나다,CAN,2017,교육,비게임,15015225.91
캐나다,CAN,2024,쇼핑,비게임,14500514.84
캐나다,CAN,2023,음악 및 오디오,비게임,14114490.47
캐나다,CAN,2024,뉴스,비게임,14079240.35
캐나다,CAN,2016,라이프스타일,비게임,14011033.54
캐나다,CAN,2015,소셜 네트워킹,비게임,13919177.74
캐나다,CAN,2023,뉴스,비게임,13686647.83
캐나다,CAN,2017,음악,비게임,13652257.06
캐나다,CAN,2022,뉴스,비게임,13372482.5
캐나다,CAN,2024,그래픽 및 디자인,비게임,13348479.62
캐나다,CAN,2024,도구,비게임,12791524.3
캐나다,CAN,2024,커뮤니케이션,비게임,12546236.4
캐나다,CAN,2020,유틸리티,비게임,12495676.58
캐나다,CAN,2022,도서 및 참고자료,비게임,12414551.69
캐나다,CAN,2023,그래픽 및 디자인,비게임,12389051
캐나다,CAN,2024,내비게이션,비게임,12348250.22
캐나다,CAN,2018,스포츠,비게임,12188255.14
캐나다,CAN,2018,비즈니스,비게임,11960556.55
캐나다,CAN,2015,음악,비게임,11693519.8
캐나다,CAN,2014,소셜 네트워킹,비게임,11387733.63
캐나다,CAN,2016,교육,비게임,11194336.67
캐나다,CAN,2017,데이트,비게임,10947019.36
캐나다,CAN,2023,금융,비게임,10924851.86
캐나다,CAN,2016,건강 및 피트니스,비게임,10488636.46
캐나다,CAN,2022,그래픽 및 디자인,비게임,10379202.1
캐나다,CAN,2020,도서,비게임,10306973.19
캐나다,CAN,2021,금융,비게임,10218066.6
캐나다,CAN,2015,교육,비게임,10000589.31
캐나다,CAN,2023,도구,비게임,9997862.46
캐나다,CAN,2023,내비게이션,비게임,9959145.26
캐나다,CAN,2022,금융,비게임,9780790.05
캐나다,CAN,2021,뉴스,비게임,9515478.63
캐나다,CAN,2014,음악,비게임,9320725.83
캐나다,CAN,2023,커뮤니케이션,비게임,9184654.4
캐나다,CAN,2021,그래픽 및 디자인,비게임,9011160.79
캐나다,CAN,2014,교육,비게임,8302613.4
캐나다,CAN,2016,생산성,비게임,8255191.96
캐나다,CAN,2019,소셜,비게임,8244263.94
캐나다,CAN,2022,도구,비게임,8151567.3
캐나다,CAN,2015,라이프스타일,비게임,8040867.22
캐나다,CAN,2021,도구,비게임,8021797.48
캐나다,CAN,2017,스포츠,비게임,8001677.62
캐나다,CAN,2015,엔터테인먼트,비게임,7994743.34
캐나다,CAN,2021,도서 및 참고자료,비게임,7912729.13
캐나다,CAN,2022,내비게이션,비게임,7824046.77
캐나다,CAN,2019,유틸리티,비게임,7721199.88
캐나다,CAN,2014,엔터테인먼트,비게임,7606073.45
캐나다,CAN,2015,생산성,비게임,7352257.09
캐나다,CAN,2022,커뮤니케이션,비게임,7294401.14
캐나다,CAN,2020,뉴스,비게임,7257180.53
캐나다,CAN,2024,사진,비게임,7222897.53
캐나다,CAN,2014,생산성,비게임,7111317.63
캐나다,CAN,2020,금융,비게임,6972636.54
캐나다,CAN,2021,내비게이션,비게임,6930855.49
캐나다,CAN,2014,라이프스타일,비게임,6881943.76
캐나다,CAN,2023,사진,비게임,6373362.17
캐나다,CAN,2024,의료,비게임,6333832.13
캐나다,CAN,2018,유틸리티,비게임,6296095.23
캐나다,CAN,2017,사진 및 비디오,비게임,6213798.56
캐나다,CAN,2024,참고,비게임,6091160.97
캐나다,CAN,2019,뉴스,비게임,5988871.54
캐나다,CAN,2015,건강 및 피트니스,비게임,5796523.58
캐나다,CAN,2017,비즈니스,비게임,5751889.69
캐나다,CAN,2022,사진,비게임,5616474.5
캐나다,CAN,2018,소셜,비게임,5591440.02
캐나다,CAN,2020,도구,비게임,5578299.07
캐나다,CAN,2023,쇼핑,비게임,5558144.17
캐나다,CAN,2018,뉴스,비게임,5535115.33
캐나다,CAN,2020,그래픽 및 디자인,비게임,5472777.59
캐나다,CAN,2019,도서,비게임,5418779.44
캐나다,CAN,2014,뉴스,비게임,5358752.14
캐나다,CAN,2023,의료,비게임,5353893.75
캐나다,CAN,2021,사진,비게임,5289310.49
캐나다,CAN,2021,커뮤니케이션,비게임,5284785.33
캐나다,CAN,2023,참고,비게임,5241496.66
캐나다,CAN,2016,스포츠,비게임,5232769.89
캐나다,CAN,2021,의료,비게임,5088495.09
캐나다,CAN,2020,내비게이션,비게임,5035101.52
캐나다,CAN,2014,건강 및 피트니스,비게임,5001762.56
캐나다,CAN,2022,음악 및 오디오,비게임,4991150.97
캐나다,CAN,2016,사진 및 비디오,비게임,4880530.59
캐나다,CAN,2022,의료,비게임,4870200.21
캐나다,CAN,2016,뉴스,비게임,4821346.36
캐나다,CAN,2018,금융,비게임,4778708.44
캐나다,CAN,2019,금융,비게임,4770130.14
캐나다,CAN,2015,사진 및 비디오,비게임,4494581.25
캐나다,CAN,2024,날씨,비게임,4465148.28
캐나다,CAN,2015,뉴스,비게임,4432858.57
캐나다,CAN,2014,스포츠,비게임,4412706.04
캐나다,CAN,2018,도서,비게임,4411537.74
캐나다,CAN,2014,사진 및 비디오,비게임,4369581.63
캐나다,CAN,2024,지도 및 내비게이션,비게임,4306925.65
캐나다,CAN,2016,비즈니스,비게임,4301740.45
캐나다,CAN,2024,예술 및 디자인,비게임,4245171.66
캐나다,CAN,2017,뉴스,비게임,4230309.71
캐나다,CAN,2022,만화,비게임,4182531.27
캐나다,CAN,2015,스포츠,비게임,4167740.29
캐나다,CAN,2024,만화,비게임,4135872.04
캐나다,CAN,2023,만화,비게임,4110575.22
캐나다,CAN,2021,음악 및 오디오,비게임,4110362.19
캐나다,CAN,2020,사진,비게임,4095281.99
캐나다,CAN,2021,참고,비게임,4074402.76
캐나다,CAN,2019,도구,비게임,4060646.38
캐나다,CAN,2023,날씨,비게임,4008242.11
캐나다,CAN,2021,만화,비게임,4004013.9
캐나다,CAN,2020,의료,비게임,3993927.58
캐나다,CAN,2024,여행,비게임,3916837.91
캐나다,CAN,2022,참고,비게임,3791289.62
캐나다,CAN,2023,예술 및 디자인,비게임,3786602.97
캐나다,CAN,2024,뉴스 및 잡지,비게임,3720438.14
캐나다,CAN,2024,동영상 플레이어 및 편집,비게임,3716911.87
캐나다,CAN,2020,도서 및 참고자료,비게임,3672814.1
캐나다,CAN,2016,데이트,비게임,3669793.83
캐나다,CAN,2019,내비게이션,비게임,3648354.34
캐나다,CAN,2017,유틸리티,비게임,3638308
캐나다,CAN,2020,커뮤니케이션,비게임,3603881.59
캐나다,CAN,2015,비즈니스,비게임,3594433.04
캐나다,CAN,2021,날씨,비게임,3592850
캐나다,CAN,2017,도서,비게임,3566192.91
캐나다,CAN,2018,참고,비게임,3532875.01
캐나다,CAN,2022,날씨,비게임,3527847.42
캐나다,CAN,2017,소셜,비게임,3512455.04
캐나다,CAN,2018,내비게이션,비게임,3317131.55
캐나다,CAN,2020,참고,비게임,3298628.27
캐나다,CAN,2014,비즈니스,비게임,3288132.8
캐나다,CAN,2020,음악 및 오디오,비게임,3275466.92
캐나다,CAN,2023,여행,비게임,3250186.6
캐나다,CAN,2016,유틸리티,비게임,3186919.23
캐나다,CAN,2019,의료,비게임,3159081.48
캐나다,CAN,2023,지도 및 내비게이션,비게임,3102987.96
캐나다,CAN,2015,내비게이션,비게임,3089467.73
캐나다,CAN,2014,내비게이션,비게임,3008439.66
캐나다,CAN,2018,도구,비게임,2989125.28
캐나다,CAN,2020,날씨,비게임,2972677.4
캐나다,CAN,2015,유틸리티,비게임,2916105.11
캐나다,CAN,2014,도서,비게임,2911194.79
캐나다,CAN,2024,음식 및 음료,비게임,2909182.93
캐나다,CAN,2018,의료,비게임,2881194.85
캐나다,CAN,2017,내비게이션,비게임,2742473.7
캐나다,CAN,2016,내비게이션,비게임,2648840.94
캐나다,CAN,2022,지도 및 내비게이션,비게임,2633857.97
캐나다,CAN,2019,참고,비게임,2607399.4
캐나다,CAN,2023,동영상 플레이어 및 편집,비게임,2605130.81
캐나다,CAN,2019,음악 및 오디오,비게임,2565907
캐나다,CAN,2017,참고,비게임,2518175.39
캐나다,CAN,2017,금융,비게임,2507120.34
캐나다,CAN,2021,동영상 플레이어 및 편집,비게임,2492748.14
캐나다,CAN,2019,사진,비게임,2485852.72
캐나다,CAN,2022,여행,비게임,2477376.11
캐나다,CAN,2019,날씨,비게임,2459003.27
캐나다,CAN,2019,여행,비게임,2457490.7
캐나다,CAN,2023,뉴스 및 잡지,비게임,2392879.41
캐나다,CAN,2021,지도 및 내비게이션,비게임,2379590.89
캐나다,CAN,2019,커뮤니케이션,비게임,2377148.9
캐나다,CAN,2014,유틸리티,비게임,2370595.56
캐나다,CAN,2017,의료,비게임,2356249.12
캐나다,CAN,2021,음식 및 음료,비게임,2319306.11
캐나다,CAN,2022,쇼핑,비게임,2310334.03
캐나다,CAN,2014,의료,비게임,2289018.56
캐나다,CAN,2016,의료,비게임,2265275.28
캐나다,CAN,2014,참고,비게임,2250105.86
캐나다,CAN,2020,만화,비게임,2215365.11
캐나다,CAN,2019,그래픽 및 디자인,비게임,2195484.28
캐나다,CAN,2015,의료,비게임,2188574.24
캐나다,CAN,2018,날씨,비게임,2147715.5
캐나다,CAN,2022,동영상 플레이어 및 편집,비게임,2147485.5
캐나다,CAN,2023,음식 및 음료,비게임,2143899.85
캐나다,CAN,2015,참고,비게임,2131225.36
캐나다,CAN,2022,예술 및 디자인,비게임,2109736.56
캐나다,CAN,2022,음식 및 음료,비게임,2067211.51
캐나다,CAN,2018,커뮤니케이션,비게임,2057852.64
캐나다,CAN,2018,음악 및 오디오,비게임,2036543.38
캐나다,CAN,2016,커뮤니케이션,비게임,2033090.21
캐나다,CAN,2017,커뮤니케이션,비게임,2030064.24
캐나다,CAN,2020,음식 및 음료,비게임,2029170.04
캐나다,CAN,2016,참고,비게임,1982239.17
캐나다,CAN,2015,도서,비게임,1948829.44
캐나다,CAN,2020,동영상 플레이어 및 편집,비게임,1934572.41
캐나다,CAN,2021,여행,비게임,1933683.68
캐나다,CAN,2021,쇼핑,비게임,1920448.19
캐나다,CAN,2016,도서,비게임,1917002.09
캐나다,CAN,2020,여행,비게임,1849275.15
캐나다,CAN,2024,개인화,비게임,1846004.73
캐나다,CAN,2017,도구,비게임,1824221.97
캐나다,CAN,2018,여행,비게임,1791822.89
캐나다,CAN,2017,음악 및 오디오,비게임,1768049.66
캐나다,CAN,2020,지도 및 내비게이션,비게임,1730468.41
캐나다,CAN,2021,뉴스 및 잡지,비게임,1719379.81
캐나다,CAN,2022,뉴스 및 잡지,비게임,1713859.46
캐나다,CAN,2024,육아,비게임,1643169.97
캐나다,CAN,2019,음식 및 음료,비게임,1539262.31
캐나다,CAN,2023,개인화,비게임,1530180.67
캐나다,CAN,2018,음식 및 음료,비게임,1505820.51
캐나다,CAN,2014,음식 및 음료,비게임,1437882.41
캐나다,CAN,2020,뉴스 및 잡지,비게임,1425112.27
캐나다,CAN,2016,도구,비게임,1409782.23
캐나다,CAN,2015,커뮤니케이션,비게임,1380605.64
캐나다,CAN,2021,예술 및 디자인,비게임,1345043.55
캐나다,CAN,2016,소셜,비게임,1337823.69
캐나다,CAN,2014,커뮤니케이션,비게임,1316961.93
캐나다,CAN,2017,여행,비게임,1311227.41
캐나다,CAN,2019,도서 및 참고자료,비게임,1282430.41
캐나다,CAN,2014,잡지 및 신문,비게임,1257416.86
캐나다,CAN,2015,도구,비게임,1248126.37
캐나다,CAN,2018,그래픽 및 디자인,비게임,1237769.41
캐나다,CAN,2018,사진,비게임,1234891.22
캐나다,CAN,2021,개인화,비게임,1222786.44
캐나다,CAN,2014,도구,비게임,1222269.04
캐나다,CAN,2016,음악 및 오디오,비게임,1205567.97
캐나다,CAN,2016,금융,비게임,1205338.1
캐나다,CAN,2015,데이트,비게임,1200931.16
캐나다,CAN,2019,지도 및 내비게이션,비게임,1187425.55
캐나다,CAN,2020,쇼핑,비게임,1178565.46
캐나다,CAN,2022,개인화,비게임,1168003.52
캐나다,CAN,2019,동영상 플레이어 및 편집,비게임,1144802.34
캐나다,CAN,2018,도서 및 참고자료,비게임,1123917.34
캐나다,CAN,2014,여행,비게임,1118398.78
캐나다,CAN,2015,날씨,비게임,1117483.37
캐나다,CAN,2018,지도 및 내비게이션,비게임,1114920.15
캐나다,CAN,2014,날씨,비게임,1114814.88
캐나다,CAN,2017,음식 및 음료,비게임,1107363.66
캐나다,CAN,2018,뉴스 및 잡지,비게임,1096355.51
캐나다,CAN,2019,뉴스 및 잡지,비게임,1071043.01
캐나다,CAN,2015,음식 및 음료,비게임,1066756.23
캐나다,CAN,2016,여행,비게임,1062603.25
캐나다,CAN,2017,날씨,비게임,1058447.29
캐나다,CAN,2015,여행,비게임,1048017.01
캐나다,CAN,2023,육아,비게임,1030167.86
캐나다,CAN,2016,음식 및 음료,비게임,1020405.16
캐나다,CAN,2016,날씨,비게임,1009760.4
캐나다,CAN,2018,동영상 플레이어 및 편집,비게임,974177.72
캐나다,CAN,2024,여행 및 지역,비게임,970941.25
캐나다,CAN,2019,만화,비게임,940387.88
캐나다,CAN,2015,음악 및 오디오,비게임,917634.27
캐나다,CAN,2015,금융,비게임,907335.28
캐나다,CAN,2018,쇼핑,비게임,906279.4
캐나다,CAN,2024,자동차 및 차량,비게임,848842.83
캐나다,CAN,2014,금융,비게임,847952.07
캐나다,CAN,2017,쇼핑,비게임,826174.51
캐나다,CAN,2023,여행 및 지역,비게임,817688.2
캐나다,CAN,2016,잡지 및 신문,비게임,814048.43
캐나다,CAN,2022,육아,비게임,810518.1
캐나다,CAN,2024,주택 및 생활,비게임,786559.37
캐나다,CAN,2020,개인화,비게임,770403.8
캐나다,CAN,2015,잡지 및 신문,비게임,770373.56
캐나다,CAN,2017,지도 및 내비게이션,비게임,763794.3
캐나다,CAN,2014,음악 및 오디오,비게임,754024.89
캐나다,CAN,2017,잡지 및 신문,비게임,748418.35
캐나다,CAN,2020,예술 및 디자인,비게임,747984.59
캐나다,CAN,2015,소셜,비게임,746237.7
캐나다,CAN,2019,쇼핑,비게임,726369.84
캐나다,CAN,2021,육아,비게임,725499.38
캐나다,CAN,2017,사진,비게임,686551.19
캐나다,CAN,2022,여행 및 지역,비게임,683423
캐나다,CAN,2017,뉴스 및 잡지,비게임,667090.8
캐나다,CAN,2023,자동차 및 차량,비게임,664683.01
캐나다,CAN,2017,도서 및 참고자료,비게임,660597.82
캐나다,CAN,2019,개인화,비게임,648804.56
캐나다,CAN,2022,자동차 및 차량,비게임,589403.75
캐나다,CAN,2014,소셜,비게임,583790.45
캐나다,CAN,2020,육아,비게임,564597.78
캐나다,CAN,2021,자동차 및 차량,비게임,560168.82
캐나다,CAN,2014,개인화,비게임,555265.32
캐나다,CAN,2023,주택 및 생활,비게임,541111.32
캐나다,CAN,2016,쇼핑,비게임,535476.35
캐나다,CAN,2016,지도 및 내비게이션,비게임,518050.5
캐나다,CAN,2021,여행 및 지역,비게임,512853.26
캐나다,CAN,2017,그래픽 및 디자인,비게임,496608.49
캐나다,CAN,2016,사진,비게임,492263.9
캐나다,CAN,2015,쇼핑,비게임,477082.13
캐나다,CAN,2024,뷰티,비게임,472974.11
캐나다,CAN,2018,잡지 및 신문,비게임,470325.83
캐나다,CAN,2022,주택 및 생활,비게임,469392.23
캐나다,CAN,2019,자동차 및 차량,비게임,456711.81
캐나다,CAN,2020,자동차 및 차량,비게임,453982.1
캐나다,CAN,2019,여행 및 지역,비게임,450234.35
캐나다,CAN,2017,동영상 플레이어 및 편집,비게임,439082.33
캐나다,CAN,2021,주택 및 생활,비게임,428355.26
캐나다,CAN,2016,도서 및 참고자료,비게임,427600.53
캐나다,CAN,2015,지도 및 내비게이션,비게임,423712.64
캐나다,CAN,2014,지도 및 내비게이션,비게임,422516.57
캐나다,CAN,2018,개인화,비게임,421200.49
캐나다,CAN,2019,잡지 및 신문,비게임,411108.45
캐나다,CAN,2020,여행 및 지역,비게임,410954.54
캐나다,CAN,2016,뉴스 및 잡지,비게임,410859.34
캐나다,CAN,2022,개발자 도구,비게임,405622.62
캐나다,CAN,2015,개인화,비게임,402179.37
캐나다,CAN,2024,개발자 도구,비게임,400604.45
캐나다,CAN,2020,잡지 및 신문,비게임,400351.59
캐나다,CAN,2014,도서 및 참고자료,비게임,388547.06
캐나다,CAN,2014,만화,비게임,386718.56
캐나다,CAN,2015,도서 및 참고자료,비게임,367115.41
캐나다,CAN,2018,여행 및 지역,비게임,361715.34
캐나다,CAN,2014,사진,비게임,355281.34
캐나다,CAN,2015,사진,비게임,354817.51
캐나다,CAN,2016,개인화,비게임,350818.4
캐나다,CAN,2021,개발자 도구,비게임,319500.68
캐나다,CAN,2023,개발자 도구,비게임,318718.77
캐나다,CAN,2016,그래픽 및 디자인,비게임,314519.11
캐나다,CAN,2018,만화,비게임,311321.32
캐나다,CAN,2016,동영상 플레이어 및 편집,비게임,306757.57
캐나다,CAN,2019,예술 및 디자인,비게임,303511.06
캐나다,CAN,2023,뷰티,비게임,299122.83
캐나다,CAN,2014,여행 및 지역,비게임,295993.58
캐나다,CAN,2021,잡지 및 신문,비게임,285455.88
캐나다,CAN,2017,여행 및 지역,비게임,284119.94
캐나다,CAN,2024,이벤트,비게임,280238.9
캐나다,CAN,2017,개인화,비게임,277411.52
캐나다,CAN,2016,여행 및 지역,비게임,275632.08
캐나다,CAN,2015,만화,비게임,264576.05
캐나다,CAN,2018,자동차 및 차량,비게임,262584.35
캐나다,CAN,2015,뉴스 및 잡지,비게임,262569.72
캐나다,CAN,2019,육아,비게임,251977.3
캐나다,CAN,2016,만화,비게임,242576.8
캐나다,CAN,2015,동영상 플레이어 및 편집,비게임,240743.14
캐나다,CAN,2014,데이트,비게임,239915.35
캐나다,CAN,2020,주택 및 생활,비게임,235111.79
캐나다,CAN,2015,여행 및 지역,비게임,233038.05
캐나다,CAN,2017,만화,비게임,232516.55
캐나다,CAN,2014,동영상 플레이어 및 편집,비게임,230967.22
캐나다,CAN,2014,쇼핑,비게임,224360.39
캐나다,CAN,2022,뷰티,비게임,201351.02
캐나다,CAN,2016,카탈로그,비게임,193223.11
캐나다,CAN,2018,예술 및 디자인,비게임,188221.75
캐나다,CAN,2015,그래픽 및 디자인,비게임,185862.34
캐나다,CAN,2014,뉴스 및 잡지,비게임,180571.49
캐나다,CAN,2022,라이브러리 및 데모,비게임,172758.59
캐나다,CAN,2021,뷰티,비게임,172424.18
캐나다,CAN,2024,라이브러리 및 데모,비게임,165044.36
캐나다,CAN,2018,육아,비게임,158351.78
캐나다,CAN,2023,이벤트,비게임,158005.31
캐나다,CAN,2017,자동차 및 차량,비게임,157475.06
캐나다,CAN,2017,카탈로그,비게임,153689.78
캐나다,CAN,2021,라이브러리 및 데모,비게임,152064.56
캐나다,CAN,2023,라이브러리 및 데모,비게임,151364.48
캐나다,CAN,2014,그래픽 및 디자인,비게임,145560.21
캐나다,CAN,2021,스티커,비게임,140871.1
캐나다,CAN,2022,이벤트,비게임,124071.72
캐나다,CAN,2015,카탈로그,비게임,116878.19
캐나다,CAN,2019,주택 및 생활,비게임,110734.3
캐나다,CAN,2020,뷰티,비게임,109821.2
캐나다,CAN,2017,육아,비게임,107886.31
캐나다,CAN,2016,자동차 및 차량,비게임,100719.85
캐나다,CAN,2021,이벤트,비게임,96686.19
캐나다,CAN,2017,예술 및 디자인,비게임,95265.08
캐나다,CAN,2014,카탈로그,비게임,90733.93
캐나다,CAN,2020,라이브러리 및 데모,비게임,89093.6
캐나다,CAN,2020,이벤트,비게임,80369.58
캐나다,CAN,2022,잡지 및 신문,비게임,78605.75
캐나다,CAN,2018,주택 및 생활,비게임,77265.68
캐나다,CAN,2020,개발자 도구,비게임,69378.62
캐나다,CAN,2016,육아,비게임,69298.75
캐나다,CAN,2014,미디어 및 비디오,비게임,60503.91
캐나다,CAN,2015,자동차 및 차량,비게임,56131.79
캐나다,CAN,2018,라이브러리 및 데모,비게임,49847.05
캐나다,CAN,2019,라이브러리 및 데모,비게임,45794.8
캐나다,CAN,2016,예술 및 디자인,비게임,42875.34
캐나다,CAN,2019,뷰티,비게임,40634.08
캐나다,CAN,2015,육아,비게임,40045.19
캐나다,CAN,2017,주택 및 생활,비게임,39765.38
캐나다,CAN,2017,라이브러리 및 데모,비게임,37614
캐나다,CAN,2014,교통,비게임,36843.21
캐나다,CAN,2014,자동차 및 차량,비게임,35226.24
캐나다,CAN,2023,잡지 및 신문,비게임,34777.46
캐나다,CAN,2019,개발자 도구,비게임,33472.01
캐나다,CAN,2015,예술 및 디자인,비게임,31175.46
캐나다,CAN,2018,개발자 도구,비게임,27764.08
캐나다,CAN,2019,이벤트,비게임,27177.6
캐나다,CAN,2018,뷰티,비게임,26670.06
캐나다,CAN,2016,라이브러리 및 데모,비게임,26423.75
캐나다,CAN,2014,육아,비게임,23017.69
캐나다,CAN,2015,교통,비게임,21886.1
캐나다,CAN,2016,주택 및 생활,비게임,21800.03
캐나다,CAN,2015,미디어 및 비디오,비게임,20918.67
캐나다,CAN,2014,라이브러리 및 데모,비게임,20580.99
캐나다,CAN,2024,잡지 및 신문,비게임,19320.86
캐나다,CAN,2017,뷰티,비게임,18266.06
캐나다,CAN,2015,라이브러리 및 데모,비게임,17649.02
캐나다,CAN,2017,개발자 도구,비게임,17629.73
캐나다,CAN,2018,이벤트,비게임,17431.77
캐나다,CAN,2014,예술 및 디자인,비게임,16735.02
캐나다,CAN,2016,교통,비게임,15596
캐나다,CAN,2016,미디어 및 비디오,비게임,14894.24
캐나다,CAN,2015,주택 및 생활,비게임,12158.31
캐나다,CAN,2016,개발자 도구,비게임,10739.02
캐나다,CAN,2017,이벤트,비게임,10228.53
캐나다,CAN,2017,교통,비게임,8288.16
캐나다,CAN,2015,개발자 도구,비게임,6638.03
캐나다,CAN,2014,개발자 도구,비게임,6450.26
