Country code,Country,Category,Demographic Group,Rank,Time Spent/User,Formatted,TIme spent change (%)
VNM,베트남,게임/전략,45세 이상,25,0.52x,0.52,-0.48
VNM,베트남,음악,45세 이상,26,0.51x,0.51,-0.49
VNM,베트남,생산성,45세 이상,27,0.51x,0.51,-0.49
VNM,베트남,비즈니스,45세 이상,28,0.48x,0.48,-0.52
VNM,베트남,음식 및 음료,45세 이상,29,0.42x,0.42,-0.58
VNM,베트남,게임/퍼즐,45세 이상,32,0.39x,0.39,-0.61
VNM,베트남,그래픽 및 디자인,45세 이상,36,0.14x,0.14,-0.86
IDN,인도네시아,교육,18-24세,1,1.33x,1.33,0.33
IDN,인도네시아,그래픽 및 디자인,18-24세,2,1.31x,1.31,0.31
IDN,인도네시아,음악,18-24세,4,1.23x,1.23,0.23
IDN,인도네시아,게임/전략,18-24세,5,1.23x,1.23,0.23
IDN,인도네시아,엔터테인먼트,18-24세,6,1.20x,1.20,0.2
IDN,인도네시아,뉴스,18-24세,9,1.17x,1.17,0.17
IDN,인도네시아,생산성,18-24세,13,1.13x,1.13,0.13
IDN,인도네시아,유틸리티,18-24세,15,1.09x,1.09,0.09
IDN,인도네시아,소셜 미디어,18-24세,17,1.08x,1.08,0.08
IDN,인도네시아,게임/퍼즐,18-24세,19,1.05x,1.05,0.05
IDN,인도네시아,건강 및 피트니스,18-24세,22,1.01x,1.01,0.01
IDN,인도네시아,비즈니스,18-24세,23,0.97x,0.97,-0.03
IDN,인도네시아,쇼핑,18-24세,27,0.90x,0.90,-0.1
IDN,인도네시아,금융,18-24세,28,0.89x,0.89,-0.11
IDN,인도네시아,여행,18-24세,29,0.87x,0.87,-0.13
IDN,인도네시아,스포츠,18-24세,31,0.83x,0.83,-0.17
IDN,인도네시아,날씨,18-24세,34,0.73x,0.73,-0.27
IDN,인도네시아,음식 및 음료,18-24세,35,0.55x,0.55,-0.45
IDN,인도네시아,게임/카지노,18-24세,36,0.45x,0.45,-0.55
IDN,인도네시아,음식 및 음료,25-44세,1,1.61x,1.61,0.61
IDN,인도네시아,스포츠,25-44세,4,1.22x,1.22,0.22
IDN,인도네시아,쇼핑,25-44세,5,1.18x,1.18,0.18
IDN,인도네시아,금융,25-44세,6,1.16x,1.16,0.16
IDN,인도네시아,게임/카지노,25-44세,7,1.15x,1.15,0.15
IDN,인도네시아,여행,25-44세,9,1.12x,1.12,0.12
IDN,인도네시아,비즈니스,25-44세,11,1.09x,1.09,0.09
IDN,인도네시아,건강 및 피트니스,25-44세,12,1.06x,1.06,0.06
IDN,인도네시아,날씨,25-44세,14,1.02x,1.02,0.02
IDN,인도네시아,소셜 미디어,25-44세,18,0.96x,0.96,-0.04
IDN,인도네시아,유틸리티,25-44세,19,0.94x,0.94,-0.06
IDN,인도네시아,생산성,25-44세,22,0.92x,0.92,-0.08
IDN,인도네시아,뉴스,25-44세,25,0.91x,0.91,-0.09
IDN,인도네시아,게임/퍼즐,25-44세,26,0.91x,0.91,-0.09
IDN,인도네시아,게임/전략,25-44세,30,0.87x,0.87,-0.13
IDN,인도네시아,엔터테인먼트,25-44세,32,0.85x,0.85,-0.15
IDN,인도네시아,음악,25-44세,34,0.81x,0.81,-0.19
IDN,인도네시아,그래픽 및 디자인,25-44세,35,0.76x,0.76,-0.24
IDN,인도네시아,교육,25-44세,36,0.73x,0.73,-0.27
IDN,인도네시아,게임/카지노,45세 이상,1,3.94x,3.94,2.94
IDN,인도네시아,날씨,45세 이상,3,1.82x,1.82,0.82
IDN,인도네시아,게임/퍼즐,45세 이상,6,1.37x,1.37,0.37
IDN,인도네시아,여행,45세 이상,9,1.04x,1.04,0.04
IDN,인도네시아,금융,45세 이상,12,0.95x,0.95,-0.05
IDN,인도네시아,쇼핑,45세 이상,13,0.89x,0.89,-0.11
IDN,인도네시아,음식 및 음료,45세 이상,14,0.87x,0.87,-0.13
IDN,인도네시아,유틸리티,45세 이상,16,0.83x,0.83,-0.17
IDN,인도네시아,비즈니스,45세 이상,20,0.77x,0.77,-0.23
IDN,인도네시아,소셜 미디어,45세 이상,21,0.73x,0.73,-0.27
IDN,인도네시아,건강 및 피트니스,45세 이상,23,0.58x,0.58,-0.42
IDN,인도네시아,스포츠,45세 이상,24,0.58x,0.58,-0.42
IDN,인도네시아,생산성,45세 이상,25,0.56x,0.56,-0.44
IDN,인도네시아,음악,45세 이상,26,0.53x,0.53,-0.47
IDN,인도네시아,교육,45세 이상,27,0.51x,0.51,-0.49
IDN,인도네시아,그래픽 및 디자인,45세 이상,30,0.47x,0.47,-0.53
IDN,인도네시아,엔터테인먼트,45세 이상,32,0.42x,0.42,-0.58
IDN,인도네시아,뉴스,45세 이상,35,0.31x,0.31,-0.69
IDN,인도네시아,게임/전략,45세 이상,36,0.30x,0.30,-0.7
GBR,영국,그래픽 및 디자인,18-24세,1,1.80x,1.80,0.8
GBR,영국,게임/전략,18-24세,5,1.50x,1.50,0.5
GBR,영국,엔터테인먼트,18-24세,7,1.45x,1.45,0.45
GBR,영국,교육,18-24세,9,1.38x,1.38,0.38
GBR,영국,소셜 미디어,18-24세,13,1.34x,1.34,0.34
GBR,영국,음악,18-24세,14,1.27x,1.27,0.27
GBR,영국,유틸리티,18-24세,16,1.17x,1.17,0.17
GBR,영국,생산성,18-24세,19,1.00x,1.00,0
GBR,영국,음식 및 음료,18-24세,20,0.97x,0.97,-0.03
GBR,영국,게임/퍼즐,18-24세,22,0.90x,0.90,-0.1
GBR,영국,뉴스,18-24세,24,0.83x,0.83,-0.17
GBR,영국,스포츠,18-24세,27,0.81x,0.81,-0.19
GBR,영국,쇼핑,18-24세,28,0.74x,0.74,-0.26
GBR,영국,건강 및 피트니스,18-24세,29,0.73x,0.73,-0.27
GBR,영국,비즈니스,18-24세,31,0.67x,0.67,-0.33
GBR,영국,여행,18-24세,32,0.65x,0.65,-0.35
GBR,영국,금융,18-24세,33,0.57x,0.57,-0.43
GBR,영국,게임/카지노,18-24세,34,0.56x,0.56,-0.44
GBR,영국,날씨,18-24세,36,0.44x,0.44,-0.56
GBR,영국,금융,25-44세,2,1.31x,1.31,0.31
GBR,영국,비즈니스,25-44세,3,1.31x,1.31,0.31
GBR,영국,건강 및 피트니스,25-44세,4,1.28x,1.28,0.28
GBR,영국,음식 및 음료,25-44세,5,1.25x,1.25,0.25
GBR,영국,쇼핑,25-44세,6,1.25x,1.25,0.25
GBR,영국,스포츠,25-44세,8,1.16x,1.16,0.16
GBR,영국,여행,25-44세,10,1.15x,1.15,0.15
GBR,영국,뉴스,25-44세,11,1.11x,1.11,0.11
GBR,영국,날씨,25-44세,13,1.09x,1.09,0.09
GBR,영국,생산성,25-44세,14,1.09x,1.09,0.09
GBR,영국,유틸리티,25-44세,15,1.06x,1.06,0.06
GBR,영국,게임/카지노,25-44세,18,1.03x,1.03,0.03
GBR,영국,소셜 미디어,25-44세,22,1.01x,1.01,0.01
GBR,영국,음악,25-44세,23,1.01x,1.01,0.01
GBR,영국,게임/퍼즐,25-44세,28,0.99x,0.99,-0.01
GBR,영국,교육,25-44세,29,0.96x,0.96,-0.04
GBR,영국,엔터테인먼트,25-44세,30,0.95x,0.95,-0.05
GBR,영국,게임/전략,25-44세,33,0.88x,0.88,-0.12
GBR,영국,그래픽 및 디자인,25-44세,36,0.80x,0.80,-0.2
GBR,영국,게임/카지노,45세 이상,1,2.89x,2.89,1.89
GBR,영국,날씨,45세 이상,2,2.76x,2.76,1.76
GBR,영국,게임/퍼즐,45세 이상,4,1.97x,1.97,0.97
GBR,영국,뉴스,45세 이상,6,1.72x,1.72,0.72
GBR,영국,쇼핑,45세 이상,8,1.52x,1.52,0.52
GBR,영국,스포츠,45세 이상,10,1.46x,1.46,0.46
GBR,영국,금융,45세 이상,12,1.38x,1.38,0.38
GBR,영국,건강 및 피트니스,45세 이상,14,1.29x,1.29,0.29
GBR,영국,여행,45세 이상,15,1.25x,1.25,0.25
GBR,영국,생산성,45세 이상,16,1.24x,1.24,0.24
GBR,영국,비즈니스,45세 이상,18,1.09x,1.09,0.09
GBR,영국,음악,45세 이상,22,0.94x,0.94,-0.06
GBR,영국,유틸리티,45세 이상,24,0.90x,0.90,-0.1
GBR,영국,게임/전략,45세 이상,25,0.84x,0.84,-0.16
GBR,영국,교육,45세 이상,26,0.81x,0.81,-0.19
GBR,영국,엔터테인먼트,45세 이상,28,0.77x,0.77,-0.23
GBR,영국,소셜 미디어,45세 이상,29,0.75x,0.75,-0.25
GBR,영국,음식 및 음료,45세 이상,30,0.72x,0.72,-0.28
GBR,영국,그래픽 및 디자인,45세 이상,34,0.47x,0.47,-0.53
MEX,멕시코,그래픽 및 디자인,18-24세,1,1.31x,1.31,0.31
MEX,멕시코,게임/전략,18-24세,2,1.28x,1.28,0.28
MEX,멕시코,교육,18-24세,8,1.19x,1.19,0.19
MEX,멕시코,음악,18-24세,9,1.19x,1.19,0.19
MEX,멕시코,엔터테인먼트,18-24세,11,1.15x,1.15,0.15
MEX,멕시코,소셜 미디어,18-24세,12,1.15x,1.15,0.15
MEX,멕시코,생산성,18-24세,14,1.12x,1.12,0.12
MEX,멕시코,유틸리티,18-24세,16,1.05x,1.05,0.05
MEX,멕시코,뉴스,18-24세,19,1.03x,1.03,0.03
MEX,멕시코,스포츠,18-24세,23,0.97x,0.97,-0.03
MEX,멕시코,건강 및 피트니스,18-24세,24,0.91x,0.91,-0.09
MEX,멕시코,게임/카지노,18-24세,25,0.87x,0.87,-0.13
MEX,멕시코,게임/퍼즐,18-24세,27,0.86x,0.86,-0.14
MEX,멕시코,쇼핑,18-24세,28,0.81x,0.81,-0.19
MEX,멕시코,비즈니스,18-24세,30,0.77x,0.77,-0.23
MEX,멕시코,음식 및 음료,18-24세,31,0.72x,0.72,-0.28
MEX,멕시코,금융,18-24세,33,0.64x,0.64,-0.36
MEX,멕시코,날씨,18-24세,35,0.44x,0.44,-0.56
MEX,멕시코,여행,18-24세,36,0.43x,0.43,-0.57
MEX,멕시코,날씨,25-44세,1,1.50x,1.50,0.5
MEX,멕시코,금융,25-44세,2,1.42x,1.42,0.42
MEX,멕시코,음식 및 음료,25-44세,3,1.37x,1.37,0.37
MEX,멕시코,게임/카지노,25-44세,5,1.30x,1.30,0.3
MEX,멕시코,비즈니스,25-44세,7,1.29x,1.29,0.29
MEX,멕시코,쇼핑,25-44세,8,1.25x,1.25,0.25
MEX,멕시코,여행,25-44세,10,1.20x,1.20,0.2
MEX,멕시코,건강 및 피트니스,25-44세,11,1.16x,1.16,0.16
MEX,멕시코,스포츠,25-44세,12,1.16x,1.16,0.16
MEX,멕시코,게임/퍼즐,25-44세,13,1.11x,1.11,0.11
MEX,멕시코,뉴스,25-44세,17,1.04x,1.04,0.04
MEX,멕시코,유틸리티,25-44세,19,1.01x,1.01,0.01
MEX,멕시코,생산성,25-44세,22,0.96x,0.96,-0.04
MEX,멕시코,소셜 미디어,25-44세,24,0.94x,0.94,-0.06
MEX,멕시코,엔터테인먼트,25-44세,25,0.93x,0.93,-0.07
MEX,멕시코,음악,25-44세,28,0.89x,0.89,-0.11
MEX,멕시코,교육,25-44세,31,0.86x,0.86,-0.14
MEX,멕시코,게임/전략,25-44세,34,0.80x,0.80,-0.2
MEX,멕시코,그래픽 및 디자인,25-44세,35,0.80x,0.80,-0.2
MEX,멕시코,날씨,45세 이상,2,2.72x,2.72,1.72
MEX,멕시코,게임/퍼즐,45세 이상,4,2.00x,2.00,1
MEX,멕시코,비즈니스,45세 이상,7,1.52x,1.52,0.52
MEX,멕시코,금융,45세 이상,8,1.50x,1.50,0.5
MEX,멕시코,쇼핑,45세 이상,11,1.20x,1.20,0.2
MEX,멕시코,여행,45세 이상,12,1.11x,1.11,0.11
MEX,멕시코,음식 및 음료,45세 이상,13,1.03x,1.03,0.03
MEX,멕시코,건강 및 피트니스,45세 이상,15,1.01x,1.01,0.01
MEX,멕시코,유틸리티,45세 이상,17,0.98x,0.98,-0.02
MEX,멕시코,뉴스,45세 이상,21,0.81x,0.81,-0.19
MEX,멕시코,생산성,45세 이상,22,0.76x,0.76,-0.24
MEX,멕시코,교육,45세 이상,24,0.70x,0.70,-0.3
MEX,멕시코,소셜 미디어,45세 이상,25,0.67x,0.67,-0.33
MEX,멕시코,음악,45세 이상,27,0.60x,0.60,-0.4
MEX,멕시코,엔터테인먼트,45세 이상,28,0.57x,0.57,-0.43
MEX,멕시코,게임/카지노,45세 이상,29,0.56x,0.56,-0.44
MEX,멕시코,스포츠,45세 이상,30,0.53x,0.53,-0.47
MEX,멕시코,게임/전략,45세 이상,31,0.52x,0.52,-0.48
MEX,멕시코,그래픽 및 디자인,45세 이상,35,0.31x,0.31,-0.69
IND,인도,교육,18-24세,2,1.33x,1.33,0.33
IND,인도,게임/전략,18-24세,3,1.24x,1.24,0.24
IND,인도,음악,18-24세,5,1.21x,1.21,0.21
IND,인도,생산성,18-24세,7,1.13x,1.13,0.13
IND,인도,소셜 미디어,18-24세,9,1.12x,1.12,0.12
IND,인도,그래픽 및 디자인,18-24세,10,1.12x,1.12,0.12
IND,인도,유틸리티,18-24세,17,1.01x,1.01,0.01
IND,인도,엔터테인먼트,18-24세,19,0.94x,0.94,-0.06
IND,인도,스포츠,18-24세,20,0.93x,0.93,-0.07
IND,인도,건강 및 피트니스,18-24세,21,0.90x,0.90,-0.1
IND,인도,쇼핑,18-24세,23,0.84x,0.84,-0.16
IND,인도,음식 및 음료,18-24세,25,0.84x,0.84,-0.16
IND,인도,게임/퍼즐,18-24세,26,0.81x,0.81,-0.19
IND,인도,여행,18-24세,30,0.72x,0.72,-0.28
IND,인도,뉴스,18-24세,32,0.65x,0.65,-0.35
IND,인도,비즈니스,18-24세,33,0.63x,0.63,-0.37
IND,인도,금융,18-24세,34,0.60x,0.60,-0.4
IND,인도,날씨,18-24세,35,0.51x,0.51,-0.49
IND,인도,게임/카지노,18-24세,36,0.49x,0.49,-0.51
IND,인도,금융,25-44세,1,1.41x,1.41,0.41
IND,인도,날씨,25-44세,3,1.39x,1.39,0.39
IND,인도,비즈니스,25-44세,4,1.38x,1.38,0.38
IND,인도,뉴스,25-44세,5,1.35x,1.35,0.35
IND,인도,여행,25-44세,6,1.32x,1.32,0.32
IND,인도,음식 및 음료,25-44세,8,1.22x,1.22,0.22
IND,인도,쇼핑,25-44세,9,1.21x,1.21,0.21
IND,인도,스포츠,25-44세,11,1.14x,1.14,0.14
IND,인도,엔터테인먼트,25-44세,12,1.11x,1.11,0.11
IND,인도,건강 및 피트니스,25-44세,13,1.10x,1.10,0.1
IND,인도,게임/퍼즐,25-44세,15,1.04x,1.04,0.04
IND,인도,게임/카지노,25-44세,19,1.01x,1.01,0.01
IND,인도,유틸리티,25-44세,20,1.00x,1.00,0
IND,인도,생산성,25-44세,28,0.91x,0.91,-0.09
IND,인도,소셜 미디어,25-44세,29,0.90x,0.90,-0.1
IND,인도,그래픽 및 디자인,25-44세,30,0.90x,0.90,-0.1
IND,인도,음악,25-44세,32,0.81x,0.81,-0.19
IND,인도,게임/전략,25-44세,33,0.80x,0.80,-0.2
IND,인도,교육,25-44세,35,0.75x,0.75,-0.25
IND,인도,게임/카지노,45세 이상,1,3.74x,3.74,2.74
IND,인도,게임/퍼즐,45세 이상,4,2.45x,2.45,1.45
IND,인도,날씨,45세 이상,5,1.94x,1.94,0.94
IND,인도,금융,45세 이상,7,1.34x,1.34,0.34
IND,인도,뉴스,45세 이상,9,1.26x,1.26,0.26
IND,인도,건강 및 피트니스,45세 이상,11,1.13x,1.13,0.13
IND,인도,비즈니스,45세 이상,13,1.09x,1.09,0.09
IND,인도,유틸리티,45세 이상,17,0.97x,0.97,-0.03
IND,인도,여행,45세 이상,19,0.93x,0.93,-0.07
IND,인도,쇼핑,45세 이상,22,0.83x,0.83,-0.17
IND,인도,그래픽 및 디자인,45세 이상,23,0.82x,0.82,-0.18
IND,인도,소셜 미디어,45세 이상,24,0.75x,0.75,-0.25
IND,인도,음악,45세 이상,25,0.74x,0.74,-0.26
IND,인도,엔터테인먼트,45세 이상,28,0.66x,0.66,-0.34
IND,인도,음식 및 음료,45세 이상,29,0.64x,0.64,-0.36
IND,인도,생산성,45세 이상,30,0.61x,0.61,-0.39
IND,인도,스포츠,45세 이상,31,0.57x,0.57,-0.43
IND,인도,게임/전략,45세 이상,34,0.35x,0.35,-0.65
IND,인도,교육,45세 이상,36,0.26x,0.26,-0.74
