Country,Country code,year,category,category2,revenue,,,,,,,,,,,,,,,,,,
すべての国,All countries,2024,ユーティリティ,ゲーム以外,1617107296,,,,,,,,,,,,,,,,,,
すべての国,All countries,2021,ソーシャル,ゲーム以外,1559290849,,,,,,,,,,,,,,,,,,
すべての国,All countries,2022,スポーツ,ゲーム以外,1533295562,,,,,,,,,,,,,,,,,,
すべての国,All countries,2020,書籍,ゲーム以外,1469347275,,,,,,,,,,,,,,,,,,
すべての国,All countries,2019,生産性,ゲーム以外,1293219762,,,,,,,,,,,,,,,,,,
すべての国,All countries,2022,ビジネス,ゲーム以外,1247630700,,,,,,,,,,,,,,,,,,
すべての国,All countries,2018,ライフスタイル,ゲーム以外,1242088404,,,,,,,,,,,,,,,,,,
すべての国,All countries,2023,ユーティリティ,ゲーム以外,1224723991,,,,,,,,,,,,,,,,,,
すべての国,All countries,2019,健康・フィットネス,ゲーム以外,1179680077,,,,,,,,,,,,,,,,,,
すべての国,All countries,2021,スポーツ,ゲーム以外,1169005144,,,,,,,,,,,,,,,,,,
すべての国,All countries,2024,デート,ゲーム以外,1168764954,,,,,,,,,,,,,,,,,,
すべての国,All countries,2018,写真・動画,ゲーム以外,1122749418,,,,,,,,,,,,,,,,,,
すべての国,All countries,2020,ソーシャル,ゲーム以外,1120672767,,,,,,,,,,,,,,,,,,
すべての国,All countries,2019,教育,ゲーム以外,1094079998,,,,,,,,,,,,,,,,,,
すべての国,All countries,2016,ソーシャルネットワーキング,ゲーム以外,1063600005,,,,,,,,,,,,,,,,,,
すべての国,All countries,2016,エンターテインメント,ゲーム以外,1049469463,,,,,,,,,,,,,,,,,,
すべての国,All countries,2021,ビジネス,ゲーム以外,1011038859,,,,,,,,,,,,,,,,,,
すべての国,All countries,2019,書籍,ゲーム以外,972040409.4,,,,,,,,,,,,,,,,,,
すべての国,All countries,2022,ユーティリティ,ゲーム以外,971297741.4,,,,,,,,,,,,,,,,,,
すべての国,All countries,2018,生産性,ゲーム以外,946558938.4,,,,,,,,,,,,,,,,,,
すべての国,All countries,2023,デート,ゲーム以外,932311695.6,,,,,,,,,,,,,,,,,,
すべての国,All countries,2021,ユーティリティ,ゲーム以外,893035008.2,,,,,,,,,,,,,,,,,,
すべての国,All countries,2024,音楽・オーディオ,ゲーム以外,864471480.7,,,,,,,,,,,,,,,,,,
すべての国,All countries,2018,健康・フィットネス,ゲーム以外,815411864.6,,,,,,,,,,,,,,,,,,
すべての国,All countries,2018,教育,ゲーム以外,809374311.6,,,,,,,,,,,,,,,,,,
すべての国,All countries,2024,ニュース,ゲーム以外,749359541.9,,,,,,,,,,,,,,,,,,
