Country,Country code,Category,hour_of_day,value
加拿大,CAN,旅行与导航,4,
加拿大,CAN,实用与效率,4,-1.352
加拿大,CAN,天气,4,
加拿大,CAN,艺术与设计,5,
加拿大,CAN,汽车,5,
加拿大,CAN,图书与工具书,5,-1.8631
加拿大,CAN,商业,5,
加拿大,CAN,教育,5,-1.1939
加拿大,CAN,娱乐,5,-1.7416
加拿大,CAN,家庭与关系,5,
加拿大,CAN,金融,5,-0.9896
加拿大,CAN,美食佳饮,5,
加拿大,CAN,生成式 AI,5,-1.5872
加拿大,CAN,图形与设计,5,-1.568
加拿大,CAN,健康与健身,5,-1.5762
加拿大,CAN,生活方式,5,-1.1149
加拿大,CAN,医疗,5,
加拿大,CAN,音乐,5,
加拿大,CAN,新闻与杂志,5,-0.7188
加拿大,CAN,照片和视频,5,-1.715
加拿大,CAN,生产力工具,5,
加拿大,CAN,房地产,5,
加拿大,CAN,真金游戏,5,
加拿大,CAN,购物,5,-1.5502
加拿大,CAN,社交,5,
加拿大,CAN,社交媒体,5,-1.8774
加拿大,CAN,体育,5,-1.3016
加拿大,CAN,工具,5,-0.742
加拿大,CAN,旅游,5,-1.524
加拿大,CAN,旅行与导航,5,
加拿大,CAN,实用与效率,5,-0.3725
加拿大,CAN,天气,5,
加拿大,CAN,艺术与设计,6,
加拿大,CAN,汽车,6,
加拿大,CAN,图书与工具书,6,-1.3263
加拿大,CAN,商业,6,
加拿大,CAN,教育,6,-0.6562
加拿大,CAN,娱乐,6,-0.6587
加拿大,CAN,家庭与关系,6,
加拿大,CAN,金融,6,-0.2494
加拿大,CAN,美食佳饮,6,
加拿大,CAN,生成式 AI,6,-1.1811
加拿大,CAN,图形与设计,6,-1.4895
加拿大,CAN,健康与健身,6,-1.0802
加拿大,CAN,生活方式,6,-0.7748
加拿大,CAN,医疗,6,
加拿大,CAN,音乐,6,
加拿大,CAN,新闻与杂志,6,0.9072
加拿大,CAN,照片和视频,6,-1.5367
加拿大,CAN,生产力工具,6,
加拿大,CAN,房地产,6,
加拿大,CAN,真金游戏,6,
加拿大,CAN,购物,6,-1.1532
加拿大,CAN,社交,6,
加拿大,CAN,社交媒体,6,-1.4972
加拿大,CAN,体育,6,-0.9541
加拿大,CAN,工具,6,-0.0189
加拿大,CAN,旅游,6,-0.9848
加拿大,CAN,旅行与导航,6,
加拿大,CAN,实用与效率,6,1.0867
加拿大,CAN,天气,6,
加拿大,CAN,艺术与设计,7,
加拿大,CAN,汽车,7,
加拿大,CAN,图书与工具书,7,-0.647
加拿大,CAN,商业,7,
加拿大,CAN,教育,7,-0.0484
加拿大,CAN,娱乐,7,0.4791
加拿大,CAN,家庭与关系,7,
加拿大,CAN,金融,7,0.6062
加拿大,CAN,美食佳饮,7,
加拿大,CAN,生成式 AI,7,-0.6236
加拿大,CAN,图形与设计,7,-0.9789
加拿大,CAN,健康与健身,7,-0.5901
加拿大,CAN,生活方式,7,-0.2086
加拿大,CAN,医疗,7,
加拿大,CAN,音乐,7,
加拿大,CAN,新闻与杂志,7,2.1288
加拿大,CAN,照片和视频,7,-1.1787
加拿大,CAN,生产力工具,7,
加拿大,CAN,房地产,7,
加拿大,CAN,真金游戏,7,
加拿大,CAN,购物,7,-0.6132
加拿大,CAN,社交,7,
加拿大,CAN,社交媒体,7,-0.9082
加拿大,CAN,体育,7,-0.5227
加拿大,CAN,工具,7,0.8042
加拿大,CAN,旅游,7,-0.4042
加拿大,CAN,旅行与导航,7,
加拿大,CAN,实用与效率,7,1.7694
加拿大,CAN,天气,7,
加拿大,CAN,艺术与设计,8,
加拿大,CAN,汽车,8,
加拿大,CAN,图书与工具书,8,-0.0685
加拿大,CAN,商业,8,
加拿大,CAN,教育,8,0.1438
加拿大,CAN,娱乐,8,0.7231
加拿大,CAN,家庭与关系,8,
加拿大,CAN,金融,8,0.7937
加拿大,CAN,美食佳饮,8,
加拿大,CAN,生成式 AI,8,-0.6344
加拿大,CAN,图形与设计,8,-0.6811
加拿大,CAN,健康与健身,8,-0.3573
加拿大,CAN,生活方式,8,-0.0017
加拿大,CAN,医疗,8,
加拿大,CAN,音乐,8,
加拿大,CAN,新闻与杂志,8,1.8244
加拿大,CAN,照片和视频,8,-0.7566
加拿大,CAN,生产力工具,8,
加拿大,CAN,房地产,8,
加拿大,CAN,真金游戏,8,
加拿大,CAN,购物,8,-0.1509
加拿大,CAN,社交,8,
加拿大,CAN,社交媒体,8,-0.4527
加拿大,CAN,体育,8,-0.1947
加拿大,CAN,工具,8,-0.0112
加拿大,CAN,旅游,8,-0.1119
加拿大,CAN,旅行与导航,8,
加拿大,CAN,实用与效率,8,1.4679
加拿大,CAN,天气,8,
加拿大,CAN,艺术与设计,9,
加拿大,CAN,汽车,9,
加拿大,CAN,图书与工具书,9,-0.1284
加拿大,CAN,商业,9,
加拿大,CAN,教育,9,0.0894
加拿大,CAN,娱乐,9,0.7089
加拿大,CAN,家庭与关系,9,
加拿大,CAN,金融,9,1.7963
加拿大,CAN,美食佳饮,9,
加拿大,CAN,生成式 AI,9,-0.6173
加拿大,CAN,图形与设计,9,-0.3735
加拿大,CAN,健康与健身,9,-0.116
加拿大,CAN,生活方式,9,0.2206
加拿大,CAN,医疗,9,
加拿大,CAN,音乐,9,
加拿大,CAN,新闻与杂志,9,1.1704
加拿大,CAN,照片和视频,9,-0.252
加拿大,CAN,生产力工具,9,
加拿大,CAN,房地产,9,
加拿大,CAN,真金游戏,9,
加拿大,CAN,购物,9,0.1999
加拿大,CAN,社交,9,
加拿大,CAN,社交媒体,9,-0.112
加拿大,CAN,体育,9,0.2735
加拿大,CAN,工具,9,-0.1112
加拿大,CAN,旅游,9,0.1005
加拿大,CAN,旅行与导航,9,
加拿大,CAN,实用与效率,9,1.0401
加拿大,CAN,天气,9,
加拿大,CAN,艺术与设计,10,
加拿大,CAN,汽车,10,
加拿大,CAN,图书与工具书,10,0.0217
加拿大,CAN,商业,10,
加拿大,CAN,教育,10,-0.021
加拿大,CAN,娱乐,10,0.7895
加拿大,CAN,家庭与关系,10,
加拿大,CAN,金融,10,1.8323
加拿大,CAN,美食佳饮,10,
加拿大,CAN,生成式 AI,10,-0.4057
加拿大,CAN,图形与设计,10,-0.259
加拿大,CAN,健康与健身,10,0.0518
加拿大,CAN,生活方式,10,0.4141
加拿大,CAN,医疗,10,
加拿大,CAN,音乐,10,
加拿大,CAN,新闻与杂志,10,0.6366
加拿大,CAN,照片和视频,10,0.2708
加拿大,CAN,生产力工具,10,
加拿大,CAN,房地产,10,
加拿大,CAN,真金游戏,10,
加拿大,CAN,购物,10,0.3746
加拿大,CAN,社交,10,
加拿大,CAN,社交媒体,10,0.1899
加拿大,CAN,体育,10,0.9265
加拿大,CAN,工具,10,1.0735
加拿大,CAN,旅游,10,0.2584
加拿大,CAN,旅行与导航,10,
加拿大,CAN,实用与效率,10,0.7663
加拿大,CAN,天气,10,
加拿大,CAN,艺术与设计,11,
加拿大,CAN,汽车,11,
加拿大,CAN,图书与工具书,11,0.2009
加拿大,CAN,商业,11,
加拿大,CAN,教育,11,-0.0277
加拿大,CAN,娱乐,11,0.7251
加拿大,CAN,家庭与关系,11,
加拿大,CAN,金融,11,1.2887
加拿大,CAN,美食佳饮,11,
加拿大,CAN,生成式 AI,11,-0.3643
加拿大,CAN,图形与设计,11,-0.0888
加拿大,CAN,健康与健身,11,0.2197
加拿大,CAN,生活方式,11,0.5262
加拿大,CAN,医疗,11,
加拿大,CAN,音乐,11,
加拿大,CAN,新闻与杂志,11,0.365
加拿大,CAN,照片和视频,11,0.5646
加拿大,CAN,生产力工具,11,
加拿大,CAN,房地产,11,
加拿大,CAN,真金游戏,11,
加拿大,CAN,购物,11,0.4721
加拿大,CAN,社交,11,
加拿大,CAN,社交媒体,11,0.3719
加拿大,CAN,体育,11,1.1434
加拿大,CAN,工具,11,0.9042
加拿大,CAN,旅游,11,0.4046
加拿大,CAN,旅行与导航,11,
加拿大,CAN,实用与效率,11,0.6977
加拿大,CAN,天气,11,
加拿大,CAN,艺术与设计,12,
加拿大,CAN,汽车,12,
加拿大,CAN,图书与工具书,12,0.3537
加拿大,CAN,商业,12,
加拿大,CAN,教育,12,-0.1832
加拿大,CAN,娱乐,12,0.8282
加拿大,CAN,家庭与关系,12,
加拿大,CAN,金融,12,1.1589
加拿大,CAN,美食佳饮,12,
加拿大,CAN,生成式 AI,12,-0.2692
加拿大,CAN,图形与设计,12,0.0585
加拿大,CAN,健康与健身,12,0.6825
加拿大,CAN,生活方式,12,0.6967
加拿大,CAN,医疗,12,
加拿大,CAN,音乐,12,
加拿大,CAN,新闻与杂志,12,0.5632
加拿大,CAN,照片和视频,12,0.6443
加拿大,CAN,生产力工具,12,
加拿大,CAN,房地产,12,
加拿大,CAN,真金游戏,12,
加拿大,CAN,购物,12,0.5597
加拿大,CAN,社交,12,
加拿大,CAN,社交媒体,12,0.5524
加拿大,CAN,体育,12,1.2056
加拿大,CAN,工具,12,1.4581
加拿大,CAN,旅游,12,0.5466
加拿大,CAN,旅行与导航,12,
加拿大,CAN,实用与效率,12,0.6208
加拿大,CAN,天气,12,
加拿大,CAN,艺术与设计,13,
加拿大,CAN,汽车,13,
加拿大,CAN,图书与工具书,13,0.2522
加拿大,CAN,商业,13,
加拿大,CAN,教育,13,-0.3101
加拿大,CAN,娱乐,13,0.6741
加拿大,CAN,家庭与关系,13,
加拿大,CAN,金融,13,0.8956
加拿大,CAN,美食佳饮,13,
加拿大,CAN,生成式 AI,13,-0.2576
加拿大,CAN,图形与设计,13,0.335
加拿大,CAN,健康与健身,13,0.5461
加拿大,CAN,生活方式,13,0.827
加拿大,CAN,医疗,13,
加拿大,CAN,音乐,13,
加拿大,CAN,新闻与杂志,13,0.2451
加拿大,CAN,照片和视频,13,0.8112
加拿大,CAN,生产力工具,13,
加拿大,CAN,房地产,13,
加拿大,CAN,真金游戏,13,
加拿大,CAN,购物,13,0.5946
加拿大,CAN,社交,13,
加拿大,CAN,社交媒体,13,0.5845
加拿大,CAN,体育,13,1.4926
加拿大,CAN,工具,13,1.2196
加拿大,CAN,旅游,13,0.6638
加拿大,CAN,旅行与导航,13,
加拿大,CAN,实用与效率,13,0.4177
加拿大,CAN,天气,13,
加拿大,CAN,艺术与设计,14,
加拿大,CAN,汽车,14,
加拿大,CAN,图书与工具书,14,0.2167
加拿大,CAN,商业,14,
加拿大,CAN,教育,14,-0.3206
加拿大,CAN,娱乐,14,0.7042
加拿大,CAN,家庭与关系,14,
加拿大,CAN,金融,14,0.6341
加拿大,CAN,美食佳饮,14,
加拿大,CAN,生成式 AI,14,-0.1097
加拿大,CAN,图形与设计,14,0.2729
加拿大,CAN,健康与健身,14,0.4576
加拿大,CAN,生活方式,14,0.6133
加拿大,CAN,医疗,14,
加拿大,CAN,音乐,14,
加拿大,CAN,新闻与杂志,14,0.0281
加拿大,CAN,照片和视频,14,0.8166
加拿大,CAN,生产力工具,14,
加拿大,CAN,房地产,14,
加拿大,CAN,真金游戏,14,
加拿大,CAN,购物,14,0.5597
加拿大,CAN,社交,14,
加拿大,CAN,社交媒体,14,0.6444
加拿大,CAN,体育,14,0.9927
加拿大,CAN,工具,14,0.4888
加拿大,CAN,旅游,14,0.9452
加拿大,CAN,旅行与导航,14,
加拿大,CAN,实用与效率,14,0.3812
加拿大,CAN,天气,14,
加拿大,CAN,艺术与设计,15,
加拿大,CAN,汽车,15,
加拿大,CAN,图书与工具书,15,0.2531
加拿大,CAN,商业,15,
加拿大,CAN,教育,15,-0.1639
加拿大,CAN,娱乐,15,0.7185
加拿大,CAN,家庭与关系,15,
加拿大,CAN,金融,15,0.581
加拿大,CAN,美食佳饮,15,
加拿大,CAN,生成式 AI,15,0.3308
加拿大,CAN,图形与设计,15,0.7179
加拿大,CAN,健康与健身,15,0.5602
加拿大,CAN,生活方式,15,0.6785
加拿大,CAN,医疗,15,
加拿大,CAN,音乐,15,
加拿大,CAN,新闻与杂志,15,0.0411
加拿大,CAN,照片和视频,15,1.001
加拿大,CAN,生产力工具,15,
加拿大,CAN,房地产,15,
加拿大,CAN,真金游戏,15,
加拿大,CAN,购物,15,0.6486
加拿大,CAN,社交,15,
加拿大,CAN,社交媒体,15,0.7073
加拿大,CAN,体育,15,1.3539
加拿大,CAN,工具,15,0.3965
加拿大,CAN,旅游,15,1.1258
加拿大,CAN,旅行与导航,15,
加拿大,CAN,实用与效率,15,0.4363
加拿大,CAN,天气,15,
加拿大,CAN,艺术与设计,16,
加拿大,CAN,汽车,16,
加拿大,CAN,图书与工具书,16,0.2884
加拿大,CAN,商业,16,
加拿大,CAN,教育,16,0.0612
加拿大,CAN,娱乐,16,0.8722
加拿大,CAN,家庭与关系,16,
加拿大,CAN,金融,16,0.4683
加拿大,CAN,美食佳饮,16,
加拿大,CAN,生成式 AI,16,0.8605
加拿大,CAN,图形与设计,16,1.0534
加拿大,CAN,健康与健身,16,0.6274
加拿大,CAN,生活方式,16,1.0416
加拿大,CAN,医疗,16,
加拿大,CAN,音乐,16,
加拿大,CAN,新闻与杂志,16,0.1509
加拿大,CAN,照片和视频,16,1.0672
加拿大,CAN,生产力工具,16,
加拿大,CAN,房地产,16,
加拿大,CAN,真金游戏,16,
加拿大,CAN,购物,16,0.6958
加拿大,CAN,社交,16,
加拿大,CAN,社交媒体,16,0.7405
加拿大,CAN,体育,16,1.6182
加拿大,CAN,工具,16,-0.0343
加拿大,CAN,旅游,16,1.1631
加拿大,CAN,旅行与导航,16,
加拿大,CAN,实用与效率,16,0.4435
加拿大,CAN,天气,16,
加拿大,CAN,艺术与设计,17,
加拿大,CAN,汽车,17,
加拿大,CAN,图书与工具书,17,0.3603
加拿大,CAN,商业,17,
加拿大,CAN,教育,17,0.1301
加拿大,CAN,娱乐,17,0.7354
加拿大,CAN,家庭与关系,17,
加拿大,CAN,金融,17,-0.0159
加拿大,CAN,美食佳饮,17,
加拿大,CAN,生成式 AI,17,0.9279
加拿大,CAN,图形与设计,17,1.0338
加拿大,CAN,健康与健身,17,0.8773
加拿大,CAN,生活方式,17,0.8404
加拿大,CAN,医疗,17,
加拿大,CAN,音乐,17,
加拿大,CAN,新闻与杂志,17,0.1441
加拿大,CAN,照片和视频,17,0.9118
加拿大,CAN,生产力工具,17,
加拿大,CAN,房地产,17,
加拿大,CAN,真金游戏,17,
加拿大,CAN,购物,17,0.8297
加拿大,CAN,社交,17,
加拿大,CAN,社交媒体,17,0.7539
加拿大,CAN,体育,17,0.6791
加拿大,CAN,工具,17,-0.6882
加拿大,CAN,旅游,17,1.1086
加拿大,CAN,旅行与导航,17,
加拿大,CAN,实用与效率,17,0.3638
加拿大,CAN,天气,17,
加拿大,CAN,艺术与设计,18,
加拿大,CAN,汽车,18,
加拿大,CAN,图书与工具书,18,0.4624
加拿大,CAN,商业,18,
加拿大,CAN,教育,18,0.2968
加拿大,CAN,娱乐,18,0.5961
加拿大,CAN,家庭与关系,18,
加拿大,CAN,金融,18,-0.0781
加拿大,CAN,美食佳饮,18,
加拿大,CAN,生成式 AI,18,0.9691
加拿大,CAN,图形与设计,18,1.1778
加拿大,CAN,健康与健身,18,1.1827
加拿大,CAN,生活方式,18,1.0521
加拿大,CAN,医疗,18,
加拿大,CAN,音乐,18,
加拿大,CAN,新闻与杂志,18,0.1327
加拿大,CAN,照片和视频,18,1.003
加拿大,CAN,生产力工具,18,
加拿大,CAN,房地产,18,
加拿大,CAN,真金游戏,18,
加拿大,CAN,购物,18,0.9517
加拿大,CAN,社交,18,
加拿大,CAN,社交媒体,18,0.757
加拿大,CAN,体育,18,0.2129
加拿大,CAN,工具,18,-1.0344
加拿大,CAN,旅游,18,1.0196
加拿大,CAN,旅行与导航,18,
加拿大,CAN,实用与效率,18,0.2562
加拿大,CAN,天气,18,
加拿大,CAN,艺术与设计,19,
加拿大,CAN,汽车,19,
加拿大,CAN,图书与工具书,19,0.6997
加拿大,CAN,商业,19,
加拿大,CAN,教育,19,0.5238
加拿大,CAN,娱乐,19,0.5117
加拿大,CAN,家庭与关系,19,
加拿大,CAN,金融,19,-0.1845
加拿大,CAN,美食佳饮,19,
加拿大,CAN,生成式 AI,19,1.0448
加拿大,CAN,图形与设计,19,1.3921
加拿大,CAN,健康与健身,19,1.3188
加拿大,CAN,生活方式,19,1.2648
加拿大,CAN,医疗,19,
加拿大,CAN,音乐,19,
加拿大,CAN,新闻与杂志,19,0.0798
加拿大,CAN,照片和视频,19,0.9077
加拿大,CAN,生产力工具,19,
加拿大,CAN,房地产,19,
加拿大,CAN,真金游戏,19,
加拿大,CAN,购物,19,1.1078
加拿大,CAN,社交,19,
加拿大,CAN,社交媒体,19,0.877
加拿大,CAN,体育,19,0.0686
加拿大,CAN,工具,19,-1.0498
加拿大,CAN,旅游,19,1.0265
加拿大,CAN,旅行与导航,19,
加拿大,CAN,实用与效率,19,0.0694
加拿大,CAN,天气,19,
加拿大,CAN,艺术与设计,20,
加拿大,CAN,汽车,20,
加拿大,CAN,图书与工具书,20,1.1467
加拿大,CAN,商业,20,
加拿大,CAN,教育,20,1.0002
加拿大,CAN,娱乐,20,0.4009
加拿大,CAN,家庭与关系,20,
加拿大,CAN,金融,20,-0.3783
加拿大,CAN,美食佳饮,20,
加拿大,CAN,生成式 AI,20,1.2577
加拿大,CAN,图形与设计,20,1.3496
加拿大,CAN,健康与健身,20,1.2475
加拿大,CAN,生活方式,20,1.1441
加拿大,CAN,医疗,20,
加拿大,CAN,音乐,20,
加拿大,CAN,新闻与杂志,20,0.0304
加拿大,CAN,照片和视频,20,0.8807
加拿大,CAN,生产力工具,20,
加拿大,CAN,房地产,20,
加拿大,CAN,真金游戏,20,
加拿大,CAN,购物,20,1.2335
加拿大,CAN,社交,20,
加拿大,CAN,社交媒体,20,0.9066
加拿大,CAN,体育,20,0.0286
加拿大,CAN,工具,20,-2.4498
加拿大,CAN,旅游,20,0.7852
加拿大,CAN,旅行与导航,20,
加拿大,CAN,实用与效率,20,-0.129
加拿大,CAN,天气,20,
加拿大,CAN,艺术与设计,21,
加拿大,CAN,汽车,21,
加拿大,CAN,图书与工具书,21,1.405
加拿大,CAN,商业,21,
加拿大,CAN,教育,21,1.8891
加拿大,CAN,娱乐,21,0.3408
加拿大,CAN,家庭与关系,21,
加拿大,CAN,金融,21,-0.4532
加拿大,CAN,美食佳饮,21,
加拿大,CAN,生成式 AI,21,1.5981
加拿大,CAN,图形与设计,21,1.2988
加拿大,CAN,健康与健身,21,1.1622
加拿大,CAN,生活方式,21,0.7982
加拿大,CAN,医疗,21,
加拿大,CAN,音乐,21,
加拿大,CAN,新闻与杂志,21,0.1343
加拿大,CAN,照片和视频,21,0.7706
加拿大,CAN,生产力工具,21,
加拿大,CAN,房地产,21,
加拿大,CAN,真金游戏,21,
加拿大,CAN,购物,21,1.1809
加拿大,CAN,社交,21,
加拿大,CAN,社交媒体,21,1.1037
加拿大,CAN,体育,21,0.0104
加拿大,CAN,工具,21,1.0119
加拿大,CAN,旅游,21,0.7073
加拿大,CAN,旅行与导航,21,
加拿大,CAN,实用与效率,21,-0.2191
加拿大,CAN,天气,21,
加拿大,CAN,艺术与设计,22,
加拿大,CAN,汽车,22,
加拿大,CAN,图书与工具书,22,1.635
加拿大,CAN,商业,22,
加拿大,CAN,教育,22,2.5996
加拿大,CAN,娱乐,22,0.1998
加拿大,CAN,家庭与关系,22,
加拿大,CAN,金融,22,-0.5397
加拿大,CAN,美食佳饮,22,
加拿大,CAN,生成式 AI,22,1.6913
加拿大,CAN,图形与设计,22,0.9863
加拿大,CAN,健康与健身,22,0.8592
加拿大,CAN,生活方式,22,0.1353
加拿大,CAN,医疗,22,
加拿大,CAN,音乐,22,
加拿大,CAN,新闻与杂志,22,0.0911
加拿大,CAN,照片和视频,22,0.6491
加拿大,CAN,生产力工具,22,
加拿大,CAN,房地产,22,
加拿大,CAN,真金游戏,22,
加拿大,CAN,购物,22,0.8642
加拿大,CAN,社交,22,
加拿大,CAN,社交媒体,22,1.1057
加拿大,CAN,体育,22,-0.2586
加拿大,CAN,工具,22,1.812
加拿大,CAN,旅游,22,0.3522
加拿大,CAN,旅行与导航,22,
加拿大,CAN,实用与效率,22,-0.5182
加拿大,CAN,天气,22,
加拿大,CAN,艺术与设计,23,
加拿大,CAN,汽车,23,
加拿大,CAN,图书与工具书,23,1.3288
加拿大,CAN,商业,23,
加拿大,CAN,教育,23,1.6284
加拿大,CAN,娱乐,23,-0.2336
加拿大,CAN,家庭与关系,23,
加拿大,CAN,金融,23,-0.7714
加拿大,CAN,美食佳饮,23,
加拿大,CAN,生成式 AI,23,1.161
加拿大,CAN,图形与设计,23,0.5183
加拿大,CAN,健康与健身,23,0.3492
加拿大,CAN,生活方式,23,-0.5583
加拿大,CAN,医疗,23,
加拿大,CAN,音乐,23,
加拿大,CAN,新闻与杂志,23,-0.5567
加拿大,CAN,照片和视频,23,0.2843
加拿大,CAN,生产力工具,23,
加拿大,CAN,房地产,23,
加拿大,CAN,真金游戏,23,
加拿大,CAN,购物,23,0.0138
加拿大,CAN,社交,23,
加拿大,CAN,社交媒体,23,0.7494
加拿大,CAN,体育,23,-0.6236
加拿大,CAN,工具,23,-0.142
加拿大,CAN,旅游,23,-0.1457
加拿大,CAN,旅行与导航,23,
加拿大,CAN,实用与效率,23,-0.9928
加拿大,CAN,天气,23,
德国,DEU,艺术与设计,0,
德国,DEU,汽车,0,-0.2526
德国,DEU,图书与工具书,0,0.363
德国,DEU,商业,0,-1.2374
德国,DEU,教育,0,-0.854
德国,DEU,娱乐,0,-0.9163
德国,DEU,家庭与关系,0,
德国,DEU,金融,0,0.0777
德国,DEU,美食佳饮,0,
德国,DEU,生成式 AI,0,0.225
德国,DEU,图形与设计,0,-0.8759
德国,DEU,健康与健身,0,-0.9474
德国,DEU,生活方式,0,-1.1268
德国,DEU,医疗,0,
德国,DEU,音乐,0,
德国,DEU,新闻与杂志,0,-1.3698
德国,DEU,照片和视频,0,-0.5034
德国,DEU,生产力工具,0,
德国,DEU,房地产,0,
德国,DEU,真金游戏,0,
德国,DEU,购物,0,-0.7746
德国,DEU,社交,0,
德国,DEU,社交媒体,0,-0.3975
德国,DEU,体育,0,-0.5546
德国,DEU,工具,0,
德国,DEU,旅游,0,-1.0432
德国,DEU,旅行与导航,0,
德国,DEU,实用与效率,0,-1.3572
德国,DEU,天气,0,
德国,DEU,艺术与设计,1,
德国,DEU,汽车,1,-0.8844
德国,DEU,图书与工具书,1,-0.5976
德国,DEU,商业,1,-1.3981
德国,DEU,教育,1,-1.2598
德国,DEU,娱乐,1,-1.4174
德国,DEU,家庭与关系,1,
德国,DEU,金融,1,-1.1466
德国,DEU,美食佳饮,1,
德国,DEU,生成式 AI,1,-0.5275
德国,DEU,图形与设计,1,-1.2491
德国,DEU,健康与健身,1,-1.416
德国,DEU,生活方式,1,-1.4512
德国,DEU,医疗,1,
德国,DEU,音乐,1,
德国,DEU,新闻与杂志,1,-1.6365
德国,DEU,照片和视频,1,-1.0546
德国,DEU,生产力工具,1,
德国,DEU,房地产,1,
德国,DEU,真金游戏,1,
德国,DEU,购物,1,-1.2783
德国,DEU,社交,1,
德国,DEU,社交媒体,1,-1.1349
德国,DEU,体育,1,-0.8966
德国,DEU,工具,1,
德国,DEU,旅游,1,-1.4288
德国,DEU,旅行与导航,1,
德国,DEU,实用与效率,1,-1.7448
德国,DEU,天气,1,
德国,DEU,艺术与设计,2,
德国,DEU,汽车,2,-1.2813
德国,DEU,图书与工具书,2,-1.3836
德国,DEU,商业,2,-1.4603
德国,DEU,教育,2,-1.3685
德国,DEU,娱乐,2,-1.6974
德国,DEU,家庭与关系,2,
德国,DEU,金融,2,-1.8319
德国,DEU,美食佳饮,2,
德国,DEU,生成式 AI,2,-1.0975
德国,DEU,图形与设计,2,-1.4614
德国,DEU,健康与健身,2,-1.6376
德国,DEU,生活方式,2,-1.5918
德国,DEU,医疗,2,
德国,DEU,音乐,2,
德国,DEU,新闻与杂志,2,-1.7209
德国,DEU,照片和视频,2,-1.3236
德国,DEU,生产力工具,2,
德国,DEU,房地产,2,
德国,DEU,真金游戏,2,
德国,DEU,购物,2,-1.5251
德国,DEU,社交,2,
德国,DEU,社交媒体,2,-1.5917
德国,DEU,体育,2,-1.0562
德国,DEU,工具,2,
德国,DEU,旅游,2,-1.5489
德国,DEU,旅行与导航,2,
德国,DEU,实用与效率,2,-1.919
德国,DEU,天气,2,
德国,DEU,艺术与设计,3,
德国,DEU,汽车,3,-1.4897
德国,DEU,图书与工具书,3,-1.735
德国,DEU,商业,3,-1.5251
德国,DEU,教育,3,-1.4047
德国,DEU,娱乐,3,-1.8746
德国,DEU,家庭与关系,3,
德国,DEU,金融,3,-2.0782
德国,DEU,美食佳饮,3,
德国,DEU,生成式 AI,3,-1.4784
德国,DEU,图形与设计,3,-1.5917
德国,DEU,健康与健身,3,-1.7114
德国,DEU,生活方式,3,-1.5038
德国,DEU,医疗,3,
德国,DEU,音乐,3,
德国,DEU,新闻与杂志,3,-1.7604
德国,DEU,照片和视频,3,-1.4995
德国,DEU,生产力工具,3,
德国,DEU,房地产,3,
德国,DEU,真金游戏,3,
德国,DEU,购物,3,-1.647
德国,DEU,社交,3,
德国,DEU,社交媒体,3,-1.8367
德国,DEU,体育,3,-1.1516
德国,DEU,工具,3,
德国,DEU,旅游,3,-1.6079
德国,DEU,旅行与导航,3,
德国,DEU,实用与效率,3,-1.9173
德国,DEU,天气,3,
德国,DEU,艺术与设计,4,
德国,DEU,汽车,4,-1.5638
德国,DEU,图书与工具书,4,-1.9138
德国,DEU,商业,4,-1.4522
德国,DEU,教育,4,-1.3672
德国,DEU,娱乐,4,-1.8634
德国,DEU,家庭与关系,4,
德国,DEU,金融,4,-1.9708
德国,DEU,美食佳饮,4,
德国,DEU,生成式 AI,4,-1.6296
德国,DEU,图形与设计,4,-1.5649
德国,DEU,健康与健身,4,-1.7001
德国,DEU,生活方式,4,-1.2873
德国,DEU,医疗,4,
德国,DEU,音乐,4,
德国,DEU,新闻与杂志,4,-1.6228
德国,DEU,照片和视频,4,-1.5572
德国,DEU,生产力工具,4,
德国,DEU,房地产,4,
德国,DEU,真金游戏,4,
德国,DEU,购物,4,-1.6485
德国,DEU,社交,4,
德国,DEU,社交媒体,4,-1.8362
德国,DEU,体育,4,-1.1799
德国,DEU,工具,4,
德国,DEU,旅游,4,-1.5652
德国,DEU,旅行与导航,4,
德国,DEU,实用与效率,4,-1.6399
德国,DEU,天气,4,
德国,DEU,艺术与设计,5,
德国,DEU,汽车,5,-1.4889
德国,DEU,图书与工具书,5,-1.7261
德国,DEU,商业,5,-1.3103
德国,DEU,教育,5,-1.1834
德国,DEU,娱乐,5,-1.4961
德国,DEU,家庭与关系,5,
德国,DEU,金融,5,-1.3429
德国,DEU,美食佳饮,5,
德国,DEU,生成式 AI,5,-1.6091
德国,DEU,图形与设计,5,-1.469
德国,DEU,健康与健身,5,-1.3901
德国,DEU,生活方式,5,-1.1519
德国,DEU,医疗,5,
德国,DEU,音乐,5,
德国,DEU,新闻与杂志,5,-1.1946
德国,DEU,照片和视频,5,-1.4903
德国,DEU,生产力工具,5,
德国,DEU,房地产,5,
德国,DEU,真金游戏,5,
德国,DEU,购物,5,-1.4678
德国,DEU,社交,5,
德国,DEU,社交媒体,5,-1.5354
德国,DEU,体育,5,-1.1083
德国,DEU,工具,5,
德国,DEU,旅游,5,-1.4157
德国,DEU,旅行与导航,5,
德国,DEU,实用与效率,5,-0.8736
德国,DEU,天气,5,
德国,DEU,艺术与设计,6,
德国,DEU,汽车,6,-1.1455
德国,DEU,图书与工具书,6,-1.0885
德国,DEU,商业,6,-0.9119
德国,DEU,教育,6,-0.5358
德国,DEU,娱乐,6,-0.7181
德国,DEU,家庭与关系,6,
