Country,Country code,Genre,Demographics (Age),%
フランス,FRA,RMG,55歳以上,0.109
フランス,FRA,Eコマース,18～24歳,0.1
フランス,FRA,Eコマース,25～34歳,0.244
フランス,FRA,Eコマース,35～44歳,0.327
フランス,FRA,Eコマース,45～54歳,0.208
フランス,FRA,Eコマース,55歳以上,0.122
フランス,FRA,オンデマンド,18～24歳,0.281
フランス,FRA,オンデマンド,25～34歳,0.313
フランス,FRA,オンデマンド,35～44歳,0.288
フランス,FRA,オンデマンド,45～54歳,0.099
フランス,FRA,オンデマンド,55歳以上,0.018
フランス,FRA,旅行,18～24歳,0.103
フランス,FRA,旅行,25～34歳,0.446
フランス,FRA,旅行,35～44歳,0.237
フランス,FRA,旅行,45～54歳,0.128
フランス,FRA,旅行,55歳以上,0.085
フランス,FRA,ファイナンス,18～24歳,0.136
フランス,FRA,ファイナンス,25～34歳,0.335
フランス,FRA,ファイナンス,35～44歳,0.273
フランス,FRA,ファイナンス,45～54歳,0.168
フランス,FRA,ファイナンス,55歳以上,0.089
フランス,FRA,エンターテインメント,18～24歳,0.414
フランス,FRA,エンターテインメント,25～34歳,0.273
フランス,FRA,エンターテインメント,35～44歳,0.151
フランス,FRA,エンターテインメント,45～54歳,0.097
フランス,FRA,エンターテインメント,55歳以上,0.066
フランス,FRA,ソーシャル,18～24歳,0.416
フランス,FRA,ソーシャル,25～34歳,0.349
フランス,FRA,ソーシャル,35～44歳,0.116
フランス,FRA,ソーシャル,45～54歳,0.068
フランス,FRA,ソーシャル,55歳以上,0.051
イギリス,GBR,RMG,18～24歳,0.138
イギリス,GBR,RMG,25～34歳,0.298
イギリス,GBR,RMG,35～44歳,0.307
イギリス,GBR,RMG,45～54歳,0.179
イギリス,GBR,RMG,55歳以上,0.078
イギリス,GBR,Eコマース,18～24歳,0.126
イギリス,GBR,Eコマース,25～34歳,0.259
イギリス,GBR,Eコマース,35～44歳,0.321
イギリス,GBR,Eコマース,45～54歳,0.205
イギリス,GBR,Eコマース,55歳以上,0.089
イギリス,GBR,オンデマンド,18～24歳,0.275
イギリス,GBR,オンデマンド,25～34歳,0.34
イギリス,GBR,オンデマンド,35～44歳,0.224
イギリス,GBR,オンデマンド,45～54歳,0.118
イギリス,GBR,オンデマンド,55歳以上,0.043
イギリス,GBR,旅行,18～24歳,0.154
イギリス,GBR,旅行,25～34歳,0.31
イギリス,GBR,旅行,35～44歳,0.267
